test_name,planner_name,num_agents,planning_time,plan_cost,num_collision_checks
test28,PRM,8,0,inf,0
test29,PRM,8,0,inf,0
test30,PRM,8,0,inf,0
test31,PRM,8,0,inf,0
test32,PRM,8,0,inf,0
test33,PRM,8,0,inf,0
test34,PRM,8,0,inf,0
test35,PRM,8,0,inf,0
test36,PRM,8,0,inf,0
test37,PRM,8,0,inf,0
test38,PRM,8,0,inf,0
test39,PRM,8,0,inf,0
test40,PRM,8,0,inf,0
test41,PRM,8,0,inf,0
test42,PRM,8,0,inf,0
test43,PRM,8,0,inf,0
test44,PRM,8,0,inf,0
test45,PRM,8,0,inf,0
test46,PRM,8,0,inf,0
test47,PRM,8,0,inf,0
test48,PRM,8,0,inf,0
test49,PRM,8,0,inf,0
test20,XCBS,8,60.0232,inf,674118
test21,XCBS,8,60.0102,inf,739725
test22,XCBS,8,60.0022,inf,587666
test23,XCBS,8,60.1765,inf,826129
test24,XCBS,8,60.0112,inf,591875
test25,XCBS,8,60.0053,inf,691669
test26,XCBS,8,60.0205,inf,742313
test27,XCBS,8,60.0122,inf,622517
test28,XCBS,8,60.0026,inf,658590
test29,XCBS,8,60.0069,inf,641633
test30,XCBS,8,60.0145,inf,534917
test31,XCBS,8,60.0088,inf,622424
test32,XCBS,8,60.0069,inf,645409
test33,XCBS,8,60.0054,inf,748728
test34,XCBS,8,60.0052,inf,773632
test35,XCBS,8,60.024,inf,544838
test36,XCBS,8,60.0174,inf,764014
test37,XCBS,8,60.0044,inf,732696
test38,XCBS,8,60.0135,inf,523158
test39,XCBS,8,60.0245,inf,583301
test40,XCBS,8,60.0111,inf,699498
test41,XCBS,8,60.0209,inf,609259
test42,XCBS,8,16.8675,47.822,184472
test43,XCBS,8,60.0126,inf,661983
test44,XCBS,8,60.0046,inf,662003
test45,XCBS,8,60.0546,inf,629710
test46,XCBS,8,60.0024,inf,623357
test47,XCBS,8,60.0314,inf,765611
test48,XCBS,8,60.0066,inf,597064
test49,XCBS,8,60.0008,inf,802145
test20,CBS_MP,8,61.0599,inf,870585
test21,CBS_MP,8,106.724,inf,1665729
test22,CBS_MP,8,7.43017,33.074,94135
test23,CBS_MP,8,60.3641,inf,843353
test24,CBS_MP,8,61.565,inf,830591
test25,CBS_MP,8,60.2351,inf,832168
test26,CBS_MP,8,47.2962,39.3397,672472
test27,CBS_MP,8,51.3161,39.8808,607537
test28,CBS_MP,8,60.5375,inf,857725
test29,CBS_MP,8,60.3233,inf,871488
test30,CBS_MP,8,71.2421,inf,780207
test31,CBS_MP,8,60.0361,inf,760245
test32,CBS_MP,8,60.0782,inf,775506
test33,CBS_MP,8,62.4257,inf,817171
test34,CBS_MP,8,8.56622,29.6182,126755
test35,CBS_MP,8,60.0374,inf,746011
test36,CBS_MP,8,60.411,inf,843095
test37,CBS_MP,8,61.4797,inf,926708
test38,CBS_MP,8,60.0218,inf,801802
test39,CBS_MP,8,67.4295,inf,1140991
test40,CBS_MP,8,89.3199,inf,1022293
test41,CBS_MP,8,61.0888,inf,710627
test42,CBS_MP,8,5.17262,47.3333,61243
test43,CBS_MP,8,61.8675,inf,825821
test44,CBS_MP,8,71.2676,inf,1049751
test45,CBS_MP,8,62.2644,inf,867258
test46,CBS_MP,8,83.8574,inf,1048387
test47,CBS_MP,8,113.863,inf,1680177
test48,CBS_MP,8,60.688,inf,686977
test49,CBS_MP,8,34.2059,37.9784,473654
test20,DRRT-FIRST,8,0,inf,641828
test21,DRRT-FIRST,8,0,inf,549981
test22,DRRT-FIRST,8,0,inf,683419
test23,DRRT-FIRST,8,0,inf,762873
test24,DRRT-FIRST,8,0,inf,724549
test25,DRRT-FIRST,8,0,inf,820656
test26,DRRT-FIRST,8,0,inf,659879
test27,DRRT-FIRST,8,0,inf,625652
test28,DRRT-FIRST,8,0,inf,590124
test29,DRRT-FIRST,8,0,inf,587850
test30,DRRT-FIRST,8,0,inf,780654
test31,DRRT-FIRST,8,0,inf,608724
test32,DRRT-FIRST,8,0,inf,645834
test33,DRRT-FIRST,8,0,inf,787309
test34,DRRT-FIRST,8,0,inf,818628
test35,DRRT-FIRST,8,0,inf,699702
test36,DRRT-FIRST,8,0,inf,493718
test37,DRRT-FIRST,8,0,inf,556221
test38,DRRT-FIRST,8,0,inf,596690
test39,DRRT-FIRST,8,0,inf,563644
test40,DRRT-FIRST,8,0,inf,575891
test41,DRRT-FIRST,8,0,inf,560936
test42,DRRT-FIRST,8,0,inf,487759
test43,DRRT-FIRST,8,0,inf,617622
test44,DRRT-FIRST,8,0,inf,529797
test45,DRRT-FIRST,8,0,inf,563390
test46,DRRT-FIRST,8,0,inf,915147
test47,DRRT-FIRST,8,0,inf,599086
test48,DRRT-FIRST,8,0,inf,536692
test49,DRRT-FIRST,8,0,inf,581117
test0,XECBS,8,13.7337,55.1873,118134
test1,XECBS,8,65.2361,inf,767810
test2,XECBS,8,24.5162,36.3028,181719
test3,XECBS,8,10.2253,29.9498,86567
test4,XECBS,8,3.90871,37.4897,40050
test5,XECBS,8,9.8402,43.9125,100681
test6,XECBS,8,2.57801,31.5206,27124
test7,XECBS,8,2.38206,39.7411,27692
test8,XECBS,8,5.2835,42.045,55884
test9,XECBS,8,5.10719,37.3151,52204
test10,XECBS,8,36.0029,44.4884,286147
test11,XECBS,8,68.8596,inf,561295
test12,XECBS,8,41.8842,47.7173,251021
test13,XECBS,8,6.62572,42.9176,42827
test14,XECBS,8,7.58096,36.4599,52005
test15,XECBS,8,81.8402,inf,528437
test16,XECBS,8,10.7911,40.8931,64349
test17,XECBS,8,36.9795,48.5551,185885
test18,XECBS,8,4.93276,36.4599,30484
test19,XECBS,8,4.78454,39.0779,28590
test20,XECBS,8,11.059,46.6003,119696
test21,XECBS,8,10.7535,34.5575,93694
test22,XECBS,8,1.87291,34.1561,24435
test23,XECBS,8,6.27982,35.1684,68120
test24,XECBS,8,60.2465,inf,480200
test25,XECBS,8,2.80676,28.4314,23256
test26,XECBS,8,14.6417,40.9105,130728
test27,XECBS,8,6.54957,40.7883,60921
test28,XECBS,8,7.67831,39.3223,67591
test29,XECBS,8,61.2763,inf,492959
test30,XECBS,8,52.7375,66.1654,342226
test31,XECBS,8,7.55053,56.9152,47065
test32,XECBS,8,24.1761,54.1227,172203
test33,XECBS,8,3.81518,34.4179,26516
test34,XECBS,8,4.30454,30.1069,31929
test35,XECBS,8,5.28308,35.0637,34323
test36,XECBS,8,17.0942,38.5543,111394
test37,XECBS,8,22.7938,48.747,142882
test38,XECBS,8,24.0519,48.4329,148157
test39,XECBS,8,86.5834,inf,731128
test40,XECBS,8,88.5065,inf,686318
test41,XECBS,8,29.7439,50.1259,149304
test42,XECBS,8,18.7789,51.1381,106013
test43,XECBS,8,8.27624,37.6293,46500
test44,XECBS,8,5.31944,32.882,33273
test45,XECBS,8,26.1292,48.2758,164730
test46,XECBS,8,21.5706,56.1472,132330
test47,XECBS,8,3.98558,43.6332,28592
test48,XECBS,8,61.0108,inf,367913
test49,XECBS,8,5.52978,39.3746,35619
